hash,name,psk_byte,psk_label
0x60,LiteFast,119,0x77
0x60,LiteSlow,112,0x70
0x60,LongFast,105,0x69
0x60,LongMod,15,0x0f
0x60,LongSlow,110,0x6e
0x60,LongTurbo,23,0x17
0x60,MediumFast,126,0x7e
0x60,MediumSlow,121,0x79
0x60,NarrowFast,116,0x74
0x60,NarrowSlow,115,0x73
0x60,ShortFast,17,0x11
0x60,ShortSlow,22,0x16
0x60,ShortTurbo,111,0x6f
0x60,TinyFast,105,0x69
0x60,TinySlow,110,0x6e
0x60,VLongSlow,56,0x38
0x61,(empty),98,0x62
0x61,LiteFast,118,0x76
0x61,LiteSlow,113,0x71
0x61,LongFast,104,0x68
0x61,LongMod,14,0x0e
0x61,LongSlow,111,0x6f
0x61,LongTurbo,22,0x16
0x61,MediumFast,127,0x7f
0x61,MediumSlow,120,0x78
0x61,NarrowFast,117,0x75
0x61,NarrowSlow,114,0x72
0x61,ShortFast,16,0x10
0x61,ShortSlow,23,0x17
0x61,ShortTurbo,110,0x6e
0x61,TinyFast,104,0x68
0x61,TinySlow,111,0x6f
0x61,VLongSlow,57,0x39
0x62,(empty),97,0x61
0x62,LiteFast,117,0x75
0x62,LiteSlow,114,0x72
0x62,LongFast,107,0x6b
0x62,LongMod,13,0x0d
0x62,LongSlow,108,0x6c
0x62,LongTurbo,21,0x15
0x62,MediumFast,124,0x7c
0x62,MediumSlow,123,0x7b
0x62,NarrowFast,118,0x76
0x62,NarrowSlow,113,0x71
0x62,ShortFast,19,0x13
0x62,ShortSlow,20,0x14
0x62,ShortTurbo,109,0x6d
0x62,TinyFast,107,0x6b
0x62,TinySlow,108,0x6c
0x62,VLongSlow,58,0x3a
0x63,(empty),96,0x60
0x63,LiteFast,116,0x74
0x63,LiteSlow,115,0x73
0x63,LongFast,106,0x6a
0x63,LongMod,12,0x0c
0x63,LongSlow,109,0x6d
0x63,LongTurbo,20,0x14
0x63,MediumFast,125,0x7d
0x63,MediumSlow,122,0x7a
0x63,NarrowFast,119,0x77
0x63,NarrowSlow,112,0x70
0x63,ShortFast,18,0x12
0x63,ShortSlow,21,0x15
0x63,ShortTurbo,108,0x6c
0x63,TinyFast,106,0x6a
0x63,TinySlow,109,0x6d
0x63,VLongSlow,59,0x3b
0x64,(empty),103,0x67
0x64,LiteFast,115,0x73
0x64,LiteSlow,116,0x74
0x64,LongFast,109,0x6d
0x64,LongMod,11,0x0b
0x64,LongSlow,106,0x6a
0x64,LongTurbo,19,0x13
0x64,MediumFast,122,0x7a
0x64,MediumSlow,125,0x7d
0x64,NarrowFast,112,0x70
0x64,NarrowSlow,119,0x77
0x64,ShortFast,21,0x15
0x64,ShortSlow,18,0x12
0x64,ShortTurbo,107,0x6b
0x64,TinyFast,109,0x6d
0x64,TinySlow,106,0x6a
0x64,VLongSlow,60,0x3c
0x65,(empty),102,0x66
0x65,LiteFast,114,0x72
0x65,LiteSlow,117,0x75
0x65,LongFast,108,0x6c
0x65,LongMod,10,0x0a
0x65,LongSlow,107,0x6b
0x65,LongTurbo,18,0x12
0x65,MediumFast,123,0x7b
0x65,MediumSlow,124,0x7c
0x65,NarrowFast,113,0x71
0x65,NarrowSlow,118,0x76
0x65,ShortFast,20,0x14
0x65,ShortSlow,19,0x13
0x65,ShortTurbo,106,0x6a
0x65,TinyFast,108,0x6c
0x65,TinySlow,107,0x6b
0x65,VLongSlow,61,0x3d
0x66,(empty),101,0x65
0x66,LiteFast,113,0x71
0x66,LiteSlow,118,0x76
0x66,LongFast,111,0x6f
0x66,LongMod,9,0x09
0x66,LongSlow,104,0x68
0x66,LongTurbo,17,0x11
0x66,MediumFast,120,0x78
0x66,MediumSlow,127,0x7f
0x66,NarrowFast,114,0x72
0x66,NarrowSlow,117,0x75
0x66,ShortFast,23,0x17
0x66,ShortSlow,16,0x10
0x66,ShortTurbo,105,0x69
0x66,TinyFast,111,0x6f
0x66,TinySlow,104,0x68
0x66,VLongSlow,62,0x3e
0x67,(empty),100,0x64
0x67,LiteFast,112,0x70
0x67,LiteSlow,119,0x77
0x67,LongFast,110,0x6e
0x67,LongMod,8,0x08
0x67,LongSlow,105,0x69
0x67,LongTurbo,16,0x10
0x67,MediumFast,121,0x79
0x67,MediumSlow,126,0x7e
0x67,NarrowFast,115,0x73
0x67,NarrowSlow,116,0x74
0x67,ShortFast,22,0x16
0x67,ShortSlow,17,0x11
0x67,ShortTurbo,104,0x68
0x67,TinyFast,110,0x6e
0x67,TinySlow,105,0x69
0x67,VLongSlow,63,0x3f
0x68,(empty),107,0x6b
0x68,LiteFast,127,0x7f
0x68,LiteSlow,120,0x78
0x68,LongFast,97,0x61
0x68,LongMod,7,0x07
0x68,LongSlow,102,0x66
0x68,LongTurbo,31,0x1f
0x68,MediumFast,118,0x76
0x68,MediumSlow,113,0x71
0x68,NarrowFast,124,0x7c
0x68,NarrowSlow,123,0x7b
0x68,ShortFast,25,0x19
0x68,ShortSlow,30,0x1e
0x68,ShortTurbo,103,0x67
0x68,TinyFast,97,0x61
0x68,TinySlow,102,0x66
0x68,VLongSlow,48,0x30
0x69,(empty),106,0x6a
0x69,LiteFast,126,0x7e
0x69,LiteSlow,121,0x79
0x69,LongFast,96,0x60
0x69,LongMod,6,0x06
0x69,LongSlow,103,0x67
0x69,LongTurbo,30,0x1e
0x69,MediumFast,119,0x77
0x69,MediumSlow,112,0x70
0x69,NarrowFast,125,0x7d
0x69,NarrowSlow,122,0x7a
0x69,ShortFast,24,0x18
0x69,ShortSlow,31,0x1f
0x69,ShortTurbo,102,0x66
0x69,TinyFast,96,0x60
0x69,TinySlow,103,0x67
0x69,VLongSlow,49,0x31
0x6a,(empty),105,0x69
0x6a,LiteFast,125,0x7d
0x6a,LiteSlow,122,0x7a
0x6a,LongFast,99,0x63
0x6a,LongMod,5,0x05
0x6a,LongSlow,100,0x64
0x6a,LongTurbo,29,0x1d
0x6a,MediumFast,116,0x74
0x6a,MediumSlow,115,0x73
0x6a,NarrowFast,126,0x7e
0x6a,NarrowSlow,121,0x79
0x6a,ShortFast,27,0x1b
0x6a,ShortSlow,28,0x1c
0x6a,ShortTurbo,101,0x65
0x6a,TinyFast,99,0x63
0x6a,TinySlow,100,0x64
0x6a,VLongSlow,50,0x32
0x6b,(empty),104,0x68
0x6b,LiteFast,124,0x7c
0x6b,LiteSlow,123,0x7b
0x6b,LongFast,98,0x62
0x6b,LongMod,4,0x04
0x6b,LongSlow,101,0x65
0x6b,LongTurbo,28,0x1c
0x6b,MediumFast,117,0x75
0x6b,MediumSlow,114,0x72
0x6b,NarrowFast,127,0x7f
0x6b,NarrowSlow,120,0x78
0x6b,ShortFast,26,0x1a
0x6b,ShortSlow,29,0x1d
0x6b,ShortTurbo,100,0x64
0x6b,TinyFast,98,0x62
0x6b,TinySlow,101,0x65
0x6b,VLongSlow,51,0x33
0x6c,(empty),111,0x6f
0x6c,LiteFast,123,0x7b
0x6c,LiteSlow,124,0x7c
0x6c,LongFast,101,0x65
0x6c,LongMod,0,(none)
0x6c,LongMod,3,0x03
0x6c,LongSlow,98,0x62
0x6c,LongTurbo,27,0x1b
0x6c,MediumFast,114,0x72
0x6c,MediumSlow,117,0x75
0x6c,NarrowFast,120,0x78
0x6c,NarrowSlow,127,0x7f
0x6c,ShortFast,29,0x1d
0x6c,ShortSlow,26,0x1a
0x6c,ShortTurbo,99,0x63
0x6c,TinyFast,101,0x65
0x6c,TinySlow,98,0x62
0x6c,VLongSlow,52,0x34
0x6d,(empty),110,0x6e
0x6d,LiteFast,122,0x7a
0x6d,LiteSlow,125,0x7d
0x6d,LongFast,100,0x64
0x6d,LongMod,2,0x02
0x6d,LongSlow,99,0x63
0x6d,LongTurbo,26,0x1a
0x6d,MediumFast,115,0x73
0x6d,MediumSlow,116,0x74
0x6d,NarrowFast,121,0x79
0x6d,NarrowSlow,126,0x7e
0x6d,ShortFast,28,0x1c
0x6d,ShortSlow,27,0x1b
0x6d,ShortTurbo,98,0x62
0x6d,TinyFast,100,0x64
0x6d,TinySlow,99,0x63
0x6d,VLongSlow,53,0x35
0x6e,(empty),109,0x6d
0x6e,LiteFast,121,0x79
0x6e,LiteSlow,126,0x7e
0x6e,LongFast,103,0x67
0x6e,LongMod,1,AQ==
0x6e,LongSlow,96,0x60
0x6e,LongTurbo,25,0x19
0x6e,MediumFast,112,0x70
0x6e,MediumSlow,119,0x77
0x6e,NarrowFast,122,0x7a
0x6e,NarrowSlow,125,0x7d
0x6e,ShortFast,31,0x1f
0x6e,ShortSlow,24,0x18
0x6e,ShortTurbo,97,0x61
0x6e,TinyFast,103,0x67
0x6e,TinySlow,96,0x60
0x6e,VLongSlow,54,0x36
0x6f,(empty),108,0x6c
0x6f,LiteFast,120,0x78
0x6f,LiteSlow,127,0x7f
0x6f,LongFast,102,0x66
0x6f,LongSlow,97,0x61
0x6f,LongTurbo,24,0x18
0x6f,MediumFast,113,0x71
0x6f,MediumSlow,118,0x76
0x6f,NarrowFast,123,0x7b
0x6f,NarrowSlow,124,0x7c
0x6f,ShortFast,30,0x1e
0x6f,ShortSlow,25,0x19
0x6f,ShortTurbo,96,0x60
0x6f,TinyFast,102,0x66
0x6f,TinySlow,97,0x61
0x6f,VLongSlow,55,0x37
0x70,(empty),115,0x73
0x70,LiteFast,103,0x67
0x70,LiteSlow,96,0x60
0x70,LongFast,121,0x79
0x70,LongMod,31,0x1f
0x70,LongSlow,126,0x7e
0x70,LongTurbo,7,0x07
0x70,MediumFast,110,0x6e
0x70,MediumSlow,105,0x69
0x70,NarrowFast,100,0x64
0x70,NarrowSlow,99,0x63
0x70,ShortFast,1,AQ==
0x70,ShortSlow,6,0x06
0x70,ShortTurbo,127,0x7f
0x70,TinyFast,121,0x79
0x70,TinySlow,126,0x7e
0x70,VLongSlow,40,0x28
0x71,(empty),114,0x72
0x71,LiteFast,102,0x66
0x71,LiteSlow,97,0x61
0x71,LongFast,120,0x78
0x71,LongMod,30,0x1e
0x71,LongSlow,127,0x7f
0x71,LongTurbo,6,0x06
0x71,MediumFast,111,0x6f
0x71,MediumSlow,104,0x68
0x71,NarrowFast,101,0x65
0x71,NarrowSlow,98,0x62
0x71,ShortSlow,7,0x07
0x71,ShortTurbo,126,0x7e
0x71,TinyFast,120,0x78
0x71,TinySlow,127,0x7f
0x71,VLongSlow,41,0x29
0x72,(empty),113,0x71
0x72,LiteFast,101,0x65
0x72,LiteSlow,98,0x62
0x72,LongFast,123,0x7b
0x72,LongMod,29,0x1d
0x72,LongSlow,124,0x7c
0x72,LongTurbo,5,0x05
0x72,MediumFast,108,0x6c
0x72,MediumSlow,107,0x6b
0x72,NarrowFast,102,0x66
0x72,NarrowSlow,97,0x61
0x72,ShortFast,0,(none)
0x72,ShortFast,3,0x03
0x72,ShortSlow,4,0x04
0x72,ShortTurbo,125,0x7d
0x72,TinyFast,123,0x7b
0x72,TinySlow,124,0x7c
0x72,VLongSlow,42,0x2a
0x73,(empty),112,0x70
0x73,LiteFast,100,0x64
0x73,LiteSlow,99,0x63
0x73,LongFast,122,0x7a
0x73,LongMod,28,0x1c
0x73,LongSlow,125,0x7d
0x73,LongTurbo,4,0x04
0x73,MediumFast,109,0x6d
0x73,MediumSlow,106,0x6a
0x73,NarrowFast,103,0x67
0x73,NarrowSlow,96,0x60
0x73,ShortFast,2,0x02
0x73,ShortSlow,5,0x05
0x73,ShortTurbo,124,0x7c
0x73,TinyFast,122,0x7a
0x73,TinySlow,125,0x7d
0x73,VLongSlow,43,0x2b
0x74,(empty),119,0x77
0x74,LiteFast,99,0x63
0x74,LiteSlow,100,0x64
0x74,LongFast,125,0x7d
0x74,LongMod,27,0x1b
0x74,LongSlow,122,0x7a
0x74,LongTurbo,0,(none)
0x74,LongTurbo,3,0x03
0x74,MediumFast,106,0x6a
0x74,MediumSlow,109,0x6d
0x74,NarrowFast,96,0x60
0x74,NarrowSlow,103,0x67
0x74,ShortFast,5,0x05
0x74,ShortSlow,2,0x02
0x74,ShortTurbo,123,0x7b
0x74,TinyFast,125,0x7d
0x74,TinySlow,122,0x7a
0x74,VLongSlow,44,0x2c
0x75,(empty),118,0x76
0x75,LiteFast,98,0x62
0x75,LiteSlow,101,0x65
0x75,LongFast,124,0x7c
0x75,LongMod,26,0x1a
0x75,LongSlow,123,0x7b
0x75,LongTurbo,2,0x02
0x75,MediumFast,107,0x6b
0x75,MediumSlow,108,0x6c
0x75,NarrowFast,97,0x61
0x75,NarrowSlow,102,0x66
0x75,ShortFast,4,0x04
0x75,ShortSlow,0,(none)
0x75,ShortSlow,3,0x03
0x75,ShortTurbo,122,0x7a
0x75,TinyFast,124,0x7c
0x75,TinySlow,123,0x7b
0x75,VLongSlow,45,0x2d
0x76,(empty),117,0x75
0x76,LiteFast,97,0x61
0x76,LiteSlow,102,0x66
0x76,LongFast,127,0x7f
0x76,LongMod,25,0x19
0x76,LongSlow,120,0x78
0x76,LongTurbo,1,AQ==
0x76,MediumFast,104,0x68
0x76,MediumSlow,111,0x6f
0x76,NarrowFast,98,0x62
0x76,NarrowSlow,101,0x65
0x76,ShortFast,7,0x07
0x76,ShortTurbo,121,0x79
0x76,TinyFast,127,0x7f
0x76,TinySlow,120,0x78
0x76,VLongSlow,46,0x2e
0x77,(empty),116,0x74
0x77,LiteFast,96,0x60
0x77,LiteSlow,103,0x67
0x77,LongFast,126,0x7e
0x77,LongMod,24,0x18
0x77,LongSlow,121,0x79
0x77,MediumFast,105,0x69
0x77,MediumSlow,110,0x6e
0x77,NarrowFast,99,0x63
0x77,NarrowSlow,100,0x64
0x77,ShortFast,6,0x06
0x77,ShortSlow,1,AQ==
0x77,ShortTurbo,120,0x78
0x77,TinyFast,126,0x7e
0x77,TinySlow,121,0x79
0x77,VLongSlow,47,0x2f
0x78,(empty),123,0x7b
0x78,LiteFast,111,0x6f
0x78,LiteSlow,104,0x68
0x78,LongFast,113,0x71
0x78,LongMod,23,0x17
0x78,LongSlow,118,0x76
0x78,LongTurbo,15,0x0f
0x78,MediumFast,102,0x66
0x78,MediumSlow,97,0x61
0x78,NarrowFast,108,0x6c
0x78,NarrowSlow,107,0x6b
0x78,ShortFast,9,0x09
0x78,ShortSlow,14,0x0e
0x78,ShortTurbo,119,0x77
0x78,TinyFast,113,0x71
0x78,TinySlow,118,0x76
0x78,VLongSlow,32,0x20
0x79,(empty),122,0x7a
0x79,LiteFast,110,0x6e
0x79,LiteSlow,105,0x69
0x79,LongFast,112,0x70
0x79,LongMod,22,0x16
0x79,LongSlow,119,0x77
0x79,LongTurbo,14,0x0e
0x79,MediumFast,103,0x67
0x79,MediumSlow,96,0x60
0x79,NarrowFast,109,0x6d
0x79,NarrowSlow,106,0x6a
0x79,ShortFast,8,0x08
0x79,ShortSlow,15,0x0f
0x79,ShortTurbo,118,0x76
0x79,TinyFast,112,0x70
0x79,TinySlow,119,0x77
0x79,VLongSlow,33,0x21
0x7a,(empty),121,0x79
0x7a,LiteFast,109,0x6d
0x7a,LiteSlow,106,0x6a
0x7a,LongFast,115,0x73
0x7a,LongMod,21,0x15
0x7a,LongSlow,116,0x74
0x7a,LongTurbo,13,0x0d
0x7a,MediumFast,100,0x64
0x7a,MediumSlow,99,0x63
0x7a,NarrowFast,110,0x6e
0x7a,NarrowSlow,105,0x69
0x7a,ShortFast,11,0x0b
0x7a,ShortSlow,12,0x0c
0x7a,ShortTurbo,117,0x75
0x7a,TinyFast,115,0x73
0x7a,TinySlow,116,0x74
0x7a,VLongSlow,34,0x22
0x7b,(empty),120,0x78
0x7b,LiteFast,108,0x6c
0x7b,LiteSlow,107,0x6b
0x7b,LongFast,114,0x72
0x7b,LongMod,20,0x14
0x7b,LongSlow,117,0x75
0x7b,LongTurbo,12,0x0c
0x7b,MediumFast,101,0x65
0x7b,MediumSlow,98,0x62
0x7b,NarrowFast,111,0x6f
0x7b,NarrowSlow,104,0x68
0x7b,ShortFast,10,0x0a
0x7b,ShortSlow,13,0x0d
0x7b,ShortTurbo,116,0x74
0x7b,TinyFast,114,0x72
0x7b,TinySlow,117,0x75
0x7b,VLongSlow,35,0x23
0x7c,(empty),127,0x7f
0x7c,LiteFast,107,0x6b
0x7c,LiteSlow,108,0x6c
0x7c,LongFast,117,0x75
0x7c,LongMod,19,0x13
0x7c,LongSlow,114,0x72
0x7c,LongTurbo,11,0x0b
0x7c,MediumFast,98,0x62
0x7c,MediumSlow,101,0x65
0x7c,NarrowFast,104,0x68
0x7c,NarrowSlow,111,0x6f
0x7c,ShortFast,13,0x0d
0x7c,ShortSlow,10,0x0a
0x7c,ShortTurbo,115,0x73
0x7c,TinyFast,117,0x75
0x7c,TinySlow,114,0x72
0x7c,VLongSlow,36,0x24
0x7d,(empty),126,0x7e
0x7d,LiteFast,106,0x6a
0x7d,LiteSlow,109,0x6d
0x7d,LongFast,116,0x74
0x7d,LongMod,18,0x12
0x7d,LongSlow,115,0x73
0x7d,LongTurbo,10,0x0a
0x7d,MediumFast,99,0x63
0x7d,MediumSlow,100,0x64
0x7d,NarrowFast,105,0x69
0x7d,NarrowSlow,110,0x6e
0x7d,ShortFast,12,0x0c
0x7d,ShortSlow,11,0x0b
0x7d,ShortTurbo,114,0x72
0x7d,TinyFast,116,0x74
0x7d,TinySlow,115,0x73
0x7d,VLongSlow,37,0x25
0x7e,(empty),125,0x7d
0x7e,LiteFast,105,0x69
0x7e,LiteSlow,110,0x6e
0x7e,LongFast,119,0x77
0x7e,LongMod,17,0x11
0x7e,LongSlow,112,0x70
0x7e,LongTurbo,9,0x09
0x7e,MediumFast,96,0x60
0x7e,MediumSlow,103,0x67
0x7e,NarrowFast,106,0x6a
0x7e,NarrowSlow,109,0x6d
0x7e,ShortFast,15,0x0f
0x7e,ShortSlow,8,0x08
0x7e,ShortTurbo,113,0x71
0x7e,TinyFast,119,0x77
0x7e,TinySlow,112,0x70
0x7e,VLongSlow,38,0x26
0x7f,(empty),124,0x7c
0x7f,LiteFast,104,0x68
0x7f,LiteSlow,111,0x6f
0x7f,LongFast,118,0x76
0x7f,LongMod,16,0x10
0x7f,LongSlow,113,0x71
0x7f,LongTurbo,8,0x08
0x7f,MediumFast,97,0x61
0x7f,MediumSlow,102,0x66
0x7f,NarrowFast,107,0x6b
0x7f,NarrowSlow,108,0x6c
0x7f,ShortFast,14,0x0e
0x7f,ShortSlow,9,0x09
0x7f,ShortTurbo,112,0x70
0x7f,TinyFast,118,0x76
0x7f,TinySlow,113,0x71
0x7f,VLongSlow,39,0x27
0x80,(empty),131,0x83
0x80,LiteFast,151,0x97
0x80,LiteSlow,144,0x90
0x80,LongFast,137,0x89
0x80,LongMod,239,0xef
0x80,LongSlow,142,0x8e
0x80,LongTurbo,247,0xf7
0x80,MediumFast,158,0x9e
0x80,MediumSlow,153,0x99
0x80,NarrowFast,148,0x94
0x80,NarrowSlow,147,0x93
0x80,ShortFast,241,0xf1
0x80,ShortSlow,246,0xf6
0x80,ShortTurbo,143,0x8f
0x80,TinyFast,137,0x89
0x80,TinySlow,142,0x8e
0x80,VLongSlow,216,0xd8
0x81,(empty),130,0x82
0x81,LiteFast,150,0x96
0x81,LiteSlow,145,0x91
0x81,LongFast,136,0x88
0x81,LongMod,238,0xee
0x81,LongSlow,143,0x8f
0x81,LongTurbo,246,0xf6
0x81,MediumFast,159,0x9f
0x81,MediumSlow,152,0x98
0x81,NarrowFast,149,0x95
0x81,NarrowSlow,146,0x92
0x81,ShortFast,240,0xf0
0x81,ShortSlow,247,0xf7
0x81,ShortTurbo,142,0x8e
0x81,TinyFast,136,0x88
0x81,TinySlow,143,0x8f
0x81,VLongSlow,217,0xd9
0x82,(empty),129,0x81
0x82,LiteFast,149,0x95
0x82,LiteSlow,146,0x92
0x82,LongFast,139,0x8b
0x82,LongMod,237,0xed
0x82,LongSlow,140,0x8c
0x82,LongTurbo,245,0xf5
0x82,MediumFast,156,0x9c
0x82,MediumSlow,155,0x9b
0x82,NarrowFast,150,0x96
0x82,NarrowSlow,145,0x91
0x82,ShortFast,243,0xf3
0x82,ShortSlow,244,0xf4
0x82,ShortTurbo,141,0x8d
0x82,TinyFast,139,0x8b
0x82,TinySlow,140,0x8c
0x82,VLongSlow,218,0xda
0x83,(empty),128,0x80
0x83,LiteFast,148,0x94
0x83,LiteSlow,147,0x93
0x83,LongFast,138,0x8a
0x83,LongMod,236,0xec
0x83,LongSlow,141,0x8d
0x83,LongTurbo,244,0xf4
0x83,MediumFast,157,0x9d
0x83,MediumSlow,154,0x9a
0x83,NarrowFast,151,0x97
0x83,NarrowSlow,144,0x90
0x83,ShortFast,242,0xf2
0x83,ShortSlow,245,0xf5
0x83,ShortTurbo,140,0x8c
0x83,TinyFast,138,0x8a
0x83,TinySlow,141,0x8d
0x83,VLongSlow,219,0xdb
0x84,(empty),135,0x87
0x84,LiteFast,147,0x93
0x84,LiteSlow,148,0x94
0x84,LongFast,141,0x8d
0x84,LongMod,235,0xeb
0x84,LongSlow,138,0x8a
0x84,LongTurbo,243,0xf3
0x84,MediumFast,154,0x9a
0x84,MediumSlow,157,0x9d
0x84,NarrowFast,144,0x90
0x84,NarrowSlow,151,0x97
0x84,ShortFast,245,0xf5
0x84,ShortSlow,242,0xf2
0x84,ShortTurbo,139,0x8b
0x84,TinyFast,141,0x8d
0x84,TinySlow,138,0x8a
0x84,VLongSlow,220,0xdc
0x85,(empty),134,0x86
0x85,LiteFast,146,0x92
0x85,LiteSlow,149,0x95
0x85,LongFast,140,0x8c
0x85,LongMod,234,0xea
0x85,LongSlow,139,0x8b
0x85,LongTurbo,242,0xf2
0x85,MediumFast,155,0x9b
0x85,MediumSlow,156,0x9c
0x85,NarrowFast,145,0x91
0x85,NarrowSlow,150,0x96
0x85,ShortFast,244,0xf4
0x85,ShortSlow,243,0xf3
0x85,ShortTurbo,138,0x8a
0x85,TinyFast,140,0x8c
0x85,TinySlow,139,0x8b
0x85,VLongSlow,221,0xdd
0x86,(empty),133,0x85
0x86,LiteFast,145,0x91
0x86,LiteSlow,150,0x96
0x86,LongFast,143,0x8f
0x86,LongMod,233,0xe9
0x86,LongSlow,136,0x88
0x86,LongTurbo,241,0xf1
0x86,MediumFast,152,0x98
0x86,MediumSlow,159,0x9f
0x86,NarrowFast,146,0x92
0x86,NarrowSlow,149,0x95
0x86,ShortFast,247,0xf7
0x86,ShortSlow,240,0xf0
0x86,ShortTurbo,137,0x89
0x86,TinyFast,143,0x8f
0x86,TinySlow,136,0x88
0x86,VLongSlow,222,0xde
0x87,(empty),132,0x84
0x87,LiteFast,144,0x90
0x87,LiteSlow,151,0x97
0x87,LongFast,142,0x8e
0x87,LongMod,232,0xe8
0x87,LongSlow,137,0x89
0x87,LongTurbo,240,0xf0
0x87,MediumFast,153,0x99
0x87,MediumSlow,158,0x9e
0x87,NarrowFast,147,0x93
0x87,NarrowSlow,148,0x94
0x87,ShortFast,246,0xf6
0x87,ShortSlow,241,0xf1
0x87,ShortTurbo,136,0x88
0x87,TinyFast,142,0x8e
0x87,TinySlow,137,0x89
0x87,VLongSlow,223,0xdf
0x88,(empty),139,0x8b
0x88,LiteFast,159,0x9f
0x88,LiteSlow,152,0x98
0x88,LongFast,129,0x81
0x88,LongMod,231,0xe7
0x88,LongSlow,134,0x86
0x88,LongTurbo,255,0xff
0x88,MediumFast,150,0x96
0x88,MediumSlow,145,0x91
0x88,NarrowFast,156,0x9c
0x88,NarrowSlow,155,0x9b
0x88,ShortFast,249,0xf9
0x88,ShortSlow,254,0xfe
0x88,ShortTurbo,135,0x87
0x88,TinyFast,129,0x81
0x88,TinySlow,134,0x86
0x88,VLongSlow,208,0xd0
0x89,(empty),138,0x8a
0x89,LiteFast,158,0x9e
0x89,LiteSlow,153,0x99
0x89,LongFast,128,0x80
0x89,LongMod,230,0xe6
0x89,LongSlow,135,0x87
0x89,LongTurbo,254,0xfe
0x89,MediumFast,151,0x97
0x89,MediumSlow,144,0x90
0x89,NarrowFast,157,0x9d
0x89,NarrowSlow,154,0x9a
0x89,ShortFast,248,0xf8
0x89,ShortSlow,255,0xff
0x89,ShortTurbo,134,0x86
0x89,TinyFast,128,0x80
0x89,TinySlow,135,0x87
0x89,VLongSlow,209,0xd1
0x8a,(empty),137,0x89
0x8a,LiteFast,157,0x9d
0x8a,LiteSlow,154,0x9a
0x8a,LongFast,131,0x83
0x8a,LongMod,229,0xe5
0x8a,LongSlow,132,0x84
0x8a,LongTurbo,253,0xfd
0x8a,MediumFast,148,0x94
0x8a,MediumSlow,147,0x93
0x8a,NarrowFast,158,0x9e
0x8a,NarrowSlow,153,0x99
0x8a,ShortFast,251,0xfb
0x8a,ShortSlow,252,0xfc
0x8a,ShortTurbo,133,0x85
0x8a,TinyFast,131,0x83
0x8a,TinySlow,132,0x84
0x8a,VLongSlow,210,0xd2
0x8b,(empty),136,0x88
0x8b,LiteFast,156,0x9c
0x8b,LiteSlow,155,0x9b
0x8b,LongFast,130,0x82
0x8b,LongMod,228,0xe4
0x8b,LongSlow,133,0x85
0x8b,LongTurbo,252,0xfc
0x8b,MediumFast,149,0x95
0x8b,MediumSlow,146,0x92
0x8b,NarrowFast,159,0x9f
0x8b,NarrowSlow,152,0x98
0x8b,ShortFast,250,0xfa
0x8b,ShortSlow,253,0xfd
0x8b,ShortTurbo,132,0x84
0x8b,TinyFast,130,0x82
0x8b,TinySlow,133,0x85
0x8b,VLongSlow,211,0xd3
0x8c,(empty),143,0x8f
0x8c,LiteFast,155,0x9b
0x8c,LiteSlow,156,0x9c
0x8c,LongFast,133,0x85
0x8c,LongMod,227,0xe3
0x8c,LongSlow,130,0x82
0x8c,LongTurbo,251,0xfb
0x8c,MediumFast,146,0x92
0x8c,MediumSlow,149,0x95
0x8c,NarrowFast,152,0x98
0x8c,NarrowSlow,159,0x9f
0x8c,ShortFast,253,0xfd
0x8c,ShortSlow,250,0xfa
0x8c,ShortTurbo,131,0x83
0x8c,TinyFast,133,0x85
0x8c,TinySlow,130,0x82
0x8c,VLongSlow,212,0xd4
0x8d,(empty),142,0x8e
0x8d,LiteFast,154,0x9a
0x8d,LiteSlow,157,0x9d
0x8d,LongFast,132,0x84
0x8d,LongMod,226,0xe2
0x8d,LongSlow,131,0x83
0x8d,LongTurbo,250,0xfa
0x8d,MediumFast,147,0x93
0x8d,MediumSlow,148,0x94
0x8d,NarrowFast,153,0x99
0x8d,NarrowSlow,158,0x9e
0x8d,ShortFast,252,0xfc
0x8d,ShortSlow,251,0xfb
0x8d,ShortTurbo,130,0x82
0x8d,TinyFast,132,0x84
0x8d,TinySlow,131,0x83
0x8d,VLongSlow,213,0xd5
0x8e,(empty),141,0x8d
0x8e,LiteFast,153,0x99
0x8e,LiteSlow,158,0x9e
0x8e,LongFast,135,0x87
0x8e,LongMod,225,0xe1
0x8e,LongSlow,128,0x80
0x8e,LongTurbo,249,0xf9
0x8e,MediumFast,144,0x90
0x8e,MediumSlow,151,0x97
0x8e,NarrowFast,154,0x9a
0x8e,NarrowSlow,157,0x9d
0x8e,ShortFast,255,0xff
0x8e,ShortSlow,248,0xf8
0x8e,ShortTurbo,129,0x81
0x8e,TinyFast,135,0x87
0x8e,TinySlow,128,0x80
0x8e,VLongSlow,214,0xd6
0x8f,(empty),140,0x8c
0x8f,LiteFast,152,0x98
0x8f,LiteSlow,159,0x9f
0x8f,LongFast,134,0x86
0x8f,LongMod,224,0xe0
0x8f,LongSlow,129,0x81
0x8f,LongTurbo,248,0xf8
0x8f,MediumFast,145,0x91
0x8f,MediumSlow,150,0x96
0x8f,NarrowFast,155,0x9b
0x8f,NarrowSlow,156,0x9c
0x8f,ShortFast,254,0xfe
0x8f,ShortSlow,249,0xf9
0x8f,ShortTurbo,128,0x80
0x8f,TinyFast,134,0x86
0x8f,TinySlow,129,0x81
